time,weather_code_wmo_code,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,wind_direction_10m_dominant_deg,wind_gusts_10m_max_km_h,wind_speed_10m_max_km_h,apparent_temperature_min_degc,apparent_temperature_max_degc,temperature_2m_min_degc,temperature_2m_max_degc,year,month,month_name,day,day_of_week,quarter,weather_description
2020-01-04 00:00:00,51,0.2,0.2,0,128,20.9,9.4,3.2,14.9,5.6,16.7,2020,1,January,4,Saturday,1,Light Drizzle
2020-01-05 00:00:00,51,0.8,0.8,0,5,18,10.7,3.6,14.7,6,15.9,2020,1,January,5,Sunday,1,Light Drizzle
2020-01-06 00:00:00,61,12.9,12.9,0,46,19.1,10.5,7.2,9.1,9.2,10.3,2020,1,January,6,Monday,1,Slight Rain
2020-01-07 00:00:00,53,4.9,4.9,0,26,23.8,7.1,6.4,12,7.9,12.4,2020,1,January,7,Tuesday,1,Moderate Drizzle
2020-01-08 00:00:00,3,0,0,0,313,22.3,10.9,2.4,12.1,5,14.3,2020,1,January,8,Wednesday,1,Overcast
2020-01-09 00:00:00,3,0,0,0,316,21.6,11.1,1.6,13.5,4,15.7,2020,1,January,9,Thursday,1,Overcast
2020-01-10 00:00:00,3,0,0,0,297,27.7,12.9,1.8,13.5,4.6,16.8,2020,1,January,10,Friday,1,Overcast
2020-01-11 00:00:00,51,0.2,0.2,0,335,20.9,12.7,2.3,12.9,4.8,14.9,2020,1,January,11,Saturday,1,Light Drizzle
2020-01-12 00:00:00,51,0.2,0.2,0,315,24.5,14.2,5.9,15.8,8.6,18,2020,1,January,12,Sunday,1,Light Drizzle
2020-01-13 00:00:00,63,16,16,0,129,54.7,19.6,5.2,10.7,7,12.5,2020,1,January,13,Monday,1,Moderate Rain
2020-01-14 00:00:00,3,0,0,0,324,14.8,9.4,1.3,13.3,4.2,14.9,2020,1,January,14,Tuesday,1,Overcast
2020-01-15 00:00:00,3,0,0,0,286,14.8,9.3,1.8,14,4.6,15.7,2020,1,January,15,Wednesday,1,Overcast
2020-01-16 00:00:00,3,0,0,0,141,17.3,9.7,3.4,15.9,5.8,16.9,2020,1,January,16,Thursday,1,Overcast
2020-01-17 00:00:00,3,0,0,0,131,15.8,8.8,4,15.1,5.9,15.9,2020,1,January,17,Friday,1,Overcast
2020-01-18 00:00:00,1,0,0,0,129,24.8,12,4.4,15.3,6.4,17.1,2020,1,January,18,Saturday,1,Mainly Clear
2020-01-19 00:00:00,3,0,0,0,326,18.7,10.3,3.6,16.1,5.6,17.1,2020,1,January,19,Sunday,1,Overcast
2020-01-20 00:00:00,51,0.3,0.3,0,305,21.6,11.5,8.1,15.4,9.7,17.9,2020,1,January,20,Monday,1,Light Drizzle
2020-01-21 00:00:00,51,0.9,0.9,0,51,28.4,14.4,4.6,14,7.5,16.3,2020,1,January,21,Tuesday,1,Light Drizzle
2020-01-22 00:00:00,0,0,0,0,321,29.5,15,4,15.1,6.8,18.1,2020,1,January,22,Wednesday,1,Clear Sky
2020-01-23 00:00:00,1,0,0,0,297,32,15.2,3,14.5,5.9,17.9,2020,1,January,23,Thursday,1,Mainly Clear
2020-01-24 00:00:00,51,0.3,0.3,0,289,26.6,13.1,2.8,16.1,5.5,19.5,2020,1,January,24,Friday,1,Light Drizzle
2020-01-25 00:00:00,51,0.1,0.1,0,75,16.6,9,6,16.9,7.7,18.2,2020,1,January,25,Saturday,1,Light Drizzle
2020-01-26 00:00:00,3,0,0,0,10,16.9,8.1,5,17.9,6.9,19.3,2020,1,January,26,Sunday,1,Overcast
2020-01-27 00:00:00,55,5.4,5.4,0,113,30.6,15.6,5,16.5,7.1,18.1,2020,1,January,27,Monday,1,Dense Drizzle
2020-01-28 00:00:00,61,16.4,16.4,0,132,32.8,17.3,8.3,12.7,9.7,14.1,2020,1,January,28,Tuesday,1,Slight Rain
2020-01-29 00:00:00,55,3.8,3.8,0,108,30.2,15,4.5,15.3,6.6,15.8,2020,1,January,29,Wednesday,1,Dense Drizzle
2020-01-30 00:00:00,3,0,0,0,290,21.6,10.4,3,14.6,5.6,16.2,2020,1,January,30,Thursday,1,Overcast
2020-01-31 00:00:00,2,0,0,0,187,19.8,9.6,2.8,15.5,5.4,17,2020,1,January,31,Friday,1,Partly Cloudy
2020-02-01 00:00:00,51,0.1,0.1,0,299,19.8,9.7,2.9,16,5.2,17.4,2020,2,February,1,Saturday,1,Light Drizzle
2020-02-02 00:00:00,0,0,0,0,294,23.8,11.3,3.5,16.9,6,18.9,2020,2,February,2,Sunday,1,Clear Sky
2020-02-03 00:00:00,0,0,0,0,197,19.1,10.9,3.3,17.6,5.6,18.9,2020,2,February,3,Monday,1,Clear Sky
2020-02-04 00:00:00,53,1,1,0,0,24.5,10.4,3.8,14.2,6.2,15.7,2020,2,February,4,Tuesday,1,Moderate Drizzle
2020-02-05 00:00:00,0,0,0,0,286,25.9,11.8,3.7,15.2,6.1,17.6,2020,2,February,5,Wednesday,1,Clear Sky
2020-02-06 00:00:00,2,0,0,0,210,16.9,9,3.2,16.1,5.5,17.5,2020,2,February,6,Thursday,1,Partly Cloudy
2020-02-07 00:00:00,0,0,0,0,298,17.6,10.9,2.7,17.6,5.2,18.7,2020,2,February,7,Friday,1,Clear Sky
2020-02-08 00:00:00,0,0,0,0,335,20.2,9.8,3.3,17.9,6,19.5,2020,2,February,8,Saturday,1,Clear Sky
2020-02-09 00:00:00,3,0,0,0,300,19.8,9.8,4.4,19.6,6.9,20.8,2020,2,February,9,Sunday,1,Overcast
2020-02-10 00:00:00,3,0,0,0,266,25.2,11.2,3.9,18.9,6.5,21,2020,2,February,10,Monday,1,Overcast
2020-02-11 00:00:00,3,0,0,0,323,23,10.6,5.6,20.1,7.6,21.5,2020,2,February,11,Tuesday,1,Overcast
2020-02-12 00:00:00,51,0.3,0.3,0,312,33.8,18.2,8.7,20.1,10.2,22.4,2020,2,February,12,Wednesday,1,Light Drizzle
2020-02-13 00:00:00,3,0,0,0,286,33.5,17,8.4,21.9,11.3,24,2020,2,February,13,Thursday,1,Overcast
2020-02-14 00:00:00,0,0,0,0,295,36.7,18.9,6.9,20.2,10.3,23.3,2020,2,February,14,Friday,1,Clear Sky
2020-02-15 00:00:00,3,0,0,0,291,32.4,16.3,6.8,22.2,9.5,26.1,2020,2,February,15,Saturday,1,Overcast
2020-02-16 00:00:00,3,0,0,0,337,21.2,11.2,6.4,23.8,8.8,25.4,2020,2,February,16,Sunday,1,Overcast
2020-02-17 00:00:00,3,0,0,0,312,31.3,14.8,4.8,22.1,8,26,2020,2,February,17,Monday,1,Overcast
2020-02-18 00:00:00,2,0,0,0,267,22,13.1,5.2,23.8,8.1,26.6,2020,2,February,18,Tuesday,1,Partly Cloudy
2020-02-19 00:00:00,53,1.2,1.2,0,108,47.9,25.3,8.1,20,11.1,23.8,2020,2,February,19,Wednesday,1,Moderate Drizzle
2020-02-20 00:00:00,55,3.9,3.9,0,58,63,30.5,12.2,19.4,12.3,20.9,2020,2,February,20,Thursday,1,Dense Drizzle
2020-02-21 00:00:00,51,0.5,0.5,0,104,36.7,18.5,9.3,20.4,10.4,21.6,2020,2,February,21,Friday,1,Light Drizzle
2020-02-22 00:00:00,0,0,0,0,309,16.6,10.4,10.7,23.9,11,23.7,2020,2,February,22,Saturday,1,Clear Sky
2020-02-23 00:00:00,3,0,0,0,319,22.7,10.5,10.2,24.5,11.8,25.1,2020,2,February,23,Sunday,1,Overcast
2020-02-24 00:00:00,3,0,0,0,312,23.8,12,10.7,24.7,12,25.6,2020,2,February,24,Monday,1,Overcast
2020-02-25 00:00:00,1,0,0,0,330,26.6,13.8,11.5,25.9,12.6,26.8,2020,2,February,25,Tuesday,1,Mainly Clear
2020-02-26 00:00:00,3,0,0,0,8,26.6,12.5,11.6,26.5,12.5,27.4,2020,2,February,26,Wednesday,1,Overcast
2020-02-27 00:00:00,3,0,0,0,111,23,13.7,14.8,27.3,15.1,26.5,2020,2,February,27,Thursday,1,Overcast
2020-02-28 00:00:00,65,11.2,11.2,0,86,57.6,23.3,13.4,25,14.9,25.1,2020,2,February,28,Friday,1,Heavy Rain
2020-02-29 00:00:00,63,12.9,12.9,0,89,52.9,20.6,12.7,21.6,13.8,21.7,2020,2,February,29,Saturday,1,Moderate Rain
2020-03-01 00:00:00,1,0,0,0,39,28.4,13.7,11.7,24.9,12.5,23.2,2020,3,March,1,Sunday,1,Mainly Clear
2020-03-02 00:00:00,1,0,0,0,319,18.7,10,11.3,25.5,12.4,24.5,2020,3,March,2,Monday,1,Mainly Clear
2020-03-03 00:00:00,2,0,0,0,257,21.2,11.1,12.3,25.6,12.8,25.1,2020,3,March,3,Tuesday,1,Partly Cloudy
2020-03-04 00:00:00,51,0.4,0.4,0,85,25.2,13.2,12.4,25.1,12.7,24.7,2020,3,March,4,Wednesday,1,Light Drizzle
2020-03-05 00:00:00,63,16.5,16.5,0,75,42.5,24.3,11.8,18.7,13.3,19.7,2020,3,March,5,Thursday,1,Moderate Rain
2020-03-06 00:00:00,63,22.5,22.5,0,89,50,28.7,11.3,16,12.1,17.2,2020,3,March,6,Friday,1,Moderate Rain
2020-03-07 00:00:00,51,1,1,0,112,33.8,17.1,10.5,17.7,11.9,18.6,2020,3,March,7,Saturday,1,Light Drizzle
2020-03-08 00:00:00,3,0,0,0,22,25.6,13,9.1,22.6,11.2,21.5,2020,3,March,8,Sunday,1,Overcast
2020-03-09 00:00:00,0,0,0,0,302,33.1,16.4,8.4,20.8,10,22.7,2020,3,March,9,Monday,1,Clear Sky
2020-03-10 00:00:00,3,0,0,0,78,27,16.3,9.3,23.9,10.5,22.9,2020,3,March,10,Tuesday,1,Overcast
2020-03-11 00:00:00,63,19.9,19.9,0,99,41,24,9.6,18.2,12,19.8,2020,3,March,11,Wednesday,1,Moderate Rain
2020-03-12 00:00:00,63,12.5,12.5,0,114,56.2,30.8,10.7,20.3,12.5,22.7,2020,3,March,12,Thursday,1,Moderate Rain
2020-03-13 00:00:00,63,10.5,10.5,0,63,38.2,21.5,9,20.9,11.7,20.2,2020,3,March,13,Friday,1,Moderate Rain
2020-03-14 00:00:00,53,2,2,0,57,28.4,14.8,9.8,19.3,10.5,19.2,2020,3,March,14,Saturday,1,Moderate Drizzle
2020-03-15 00:00:00,3,0,0,0,277,19.4,9.7,9.5,22.8,10.4,21.8,2020,3,March,15,Sunday,1,Overcast
2020-03-16 00:00:00,3,0,0,0,293,17.3,9,11.7,24.5,12.4,23.3,2020,3,March,16,Monday,1,Overcast
2020-03-17 00:00:00,3,0,0,0,296,24.5,11.1,12.9,26.5,13.5,25.7,2020,3,March,17,Tuesday,1,Overcast
2020-03-18 00:00:00,51,0.5,0.5,0,293,25.6,11.6,14.2,27,14.4,25.2,2020,3,March,18,Wednesday,1,Light Drizzle
2020-03-19 00:00:00,3,0,0,0,32,21.6,9,14,28.3,14.1,25.8,2020,3,March,19,Thursday,1,Overcast
2020-03-20 00:00:00,3,0,0,0,18,24.8,11.8,15.6,28.8,15.3,25.8,2020,3,March,20,Friday,1,Overcast
2020-03-21 00:00:00,51,0.1,0.1,0,19,31,14.4,13,27.1,14.3,25.7,2020,3,March,21,Saturday,1,Light Drizzle
2020-03-22 00:00:00,3,0,0,0,333,25.2,10.3,13.6,27.5,14.6,26.8,2020,3,March,22,Sunday,1,Overcast
2020-03-23 00:00:00,55,1.7,1.7,0,336,29.9,16.4,14.3,29.5,14.6,27.6,2020,3,March,23,Monday,1,Dense Drizzle
2020-03-24 00:00:00,53,3,3,0,64,41.4,17.1,14.8,24.8,14.9,24,2020,3,March,24,Tuesday,1,Moderate Drizzle
2020-03-25 00:00:00,3,0,0,0,359,21.6,11.7,14.5,28.5,14.9,26.6,2020,3,March,25,Wednesday,1,Overcast
2020-03-26 00:00:00,61,3.4,3.4,0,290,28.8,15.2,16.2,26.2,16.5,25.9,2020,3,March,26,Thursday,1,Slight Rain
2020-03-27 00:00:00,63,17,17,0,173,55.1,28.6,14,20.5,14.1,20.3,2020,3,March,27,Friday,1,Moderate Rain
2020-03-28 00:00:00,53,1.4,1.4,0,76,34.2,15.3,13.8,25.1,14.4,23.9,2020,3,March,28,Saturday,1,Moderate Drizzle
2020-03-29 00:00:00,3,0,0,0,318,29.5,14,14,26.3,14.3,25.7,2020,3,March,29,Sunday,1,Overcast
2020-03-30 00:00:00,3,0,0,0,323,26.6,12.6,14.6,27.5,15,27,2020,3,March,30,Monday,1,Overcast
2020-03-31 00:00:00,53,2.5,2.5,0,23,38.5,20,13.4,25,14.7,24.7,2020,3,March,31,Tuesday,1,Moderate Drizzle
2020-04-01 00:00:00,51,0.4,0.4,0,341,32.8,19.1,12.9,28.3,14.2,27,2020,4,April,1,Wednesday,2,Light Drizzle
2020-04-02 00:00:00,0,0,0,0,339,28.1,15.3,13,26.9,14,26.6,2020,4,April,2,Thursday,2,Clear Sky
2020-04-03 00:00:00,3,0,0,0,313,30.6,14.1,13.4,27.1,14,27.6,2020,4,April,3,Friday,2,Overcast
2020-04-04 00:00:00,3,0,0,0,331,22.7,10.5,14.3,30.2,15,29.1,2020,4,April,4,Saturday,2,Overcast
2020-04-05 00:00:00,3,0,0,0,29,32,18,16.1,31.2,15.9,28.2,2020,4,April,5,Sunday,2,Overcast
2020-04-06 00:00:00,3,0,0,0,328,28.8,12.9,16.9,29.5,16.4,29,2020,4,April,6,Monday,2,Overcast
2020-04-07 00:00:00,61,2.7,2.7,0,326,45,23.5,15,28.4,15.1,27.8,2020,4,April,7,Tuesday,2,Slight Rain
2020-04-08 00:00:00,3,0,0,0,344,22.7,10.5,15.3,29.5,15.3,28.5,2020,4,April,8,Wednesday,2,Overcast
2020-04-09 00:00:00,3,0,0,0,315,24.5,13,16.1,30.9,16.2,30.7,2020,4,April,9,Thursday,2,Overcast
2020-04-10 00:00:00,3,0,0,0,347,33.8,17.3,18.9,31.5,18.9,30.8,2020,4,April,10,Friday,2,Overcast
2020-04-11 00:00:00,3,0,0,0,324,24.5,11,19,33.8,18.5,33.1,2020,4,April,11,Saturday,2,Overcast
2020-04-12 00:00:00,3,0,0,0,338,27.7,12,19.8,34.8,19.6,34.8,2020,4,April,12,Sunday,2,Overcast
2020-04-13 00:00:00,51,0.1,0.1,0,347,28.1,14,23.1,37.3,21.6,36.4,2020,4,April,13,Monday,2,Light Drizzle
2020-04-14 00:00:00,3,0,0,0,108,44.3,23.6,22.2,37.3,22.3,35.8,2020,4,April,14,Tuesday,2,Overcast
2020-04-15 00:00:00,51,0.1,0.1,0,50,42.1,21.4,22.1,36.6,21.6,35.8,2020,4,April,15,Wednesday,2,Light Drizzle
2020-04-16 00:00:00,3,0,0,0,296,24.5,15.2,21.9,34.8,21.1,35.2,2020,4,April,16,Thursday,2,Overcast
2020-04-17 00:00:00,61,12.9,12.9,0,66,44.3,19.5,17.3,27,17.2,26.9,2020,4,April,17,Friday,2,Slight Rain
2020-04-18 00:00:00,55,1.6,1.6,0,15,44.3,23.7,17.1,31.2,16.9,29,2020,4,April,18,Saturday,2,Dense Drizzle
2020-04-19 00:00:00,51,0.1,0.1,0,352,53.6,18.2,18.5,31.5,17.6,30.5,2020,4,April,19,Sunday,2,Light Drizzle
2020-04-20 00:00:00,51,0.1,0.1,0,23,36.4,19.8,18.5,31.4,17.5,29.9,2020,4,April,20,Monday,2,Light Drizzle
2020-04-21 00:00:00,51,0.5,0.5,0,354,33.1,14.1,18.9,31.4,18,30.1,2020,4,April,21,Tuesday,2,Light Drizzle
2020-04-22 00:00:00,3,0,0,0,25,23.8,11.2,19.7,32.8,18.6,31.9,2020,4,April,22,Wednesday,2,Overcast
2020-04-23 00:00:00,1,0,0,0,23,26.3,9.8,21.8,34.7,21.3,33.7,2020,4,April,23,Thursday,2,Mainly Clear
2020-04-24 00:00:00,2,0,0,0,62,22.7,10.2,21.2,36.1,20.8,34.9,2020,4,April,24,Friday,2,Partly Cloudy
2020-04-25 00:00:00,3,0,0,0,356,24.8,10.9,22.6,33.1,21.3,33.6,2020,4,April,25,Saturday,2,Overcast
2020-04-26 00:00:00,61,2.3,2.3,0,84,42.8,24.6,21,33.7,20.9,31.8,2020,4,April,26,Sunday,2,Slight Rain
2020-04-27 00:00:00,55,1.5,1.5,0,93,52.9,27.8,20.3,31.2,20.1,29.9,2020,4,April,27,Monday,2,Dense Drizzle
2020-04-28 00:00:00,53,0.7,0.7,0,27,33.1,14.7,21.6,34.4,20.5,31.6,2020,4,April,28,Tuesday,2,Moderate Drizzle
2020-04-29 00:00:00,3,0,0,0,356,23,8.5,24,37.7,22.2,35.5,2020,4,April,29,Wednesday,2,Overcast
2020-04-30 00:00:00,3,0,0,0,8,35.6,19.9,22,38.5,22.2,36.5,2020,4,April,30,Thursday,2,Overcast
2020-05-01 00:00:00,3,0,0,0,28,35.6,10.4,25,40,24.4,39.8,2020,5,May,1,Friday,2,Overcast
2020-05-02 00:00:00,61,1.9,1.9,0,71,56.2,24.6,21.2,38.2,21.3,37.2,2020,5,May,2,Saturday,2,Slight Rain
2020-05-03 00:00:00,53,1.4,1.4,0,26,42.5,23.5,20.9,34.8,21.1,34.3,2020,5,May,3,Sunday,2,Moderate Drizzle
2020-05-04 00:00:00,3,0,0,0,353,25.6,12.3,22.7,36.2,20,33.1,2020,5,May,4,Monday,2,Overcast
2020-05-05 00:00:00,3,0,0,0,349,31,17.3,23.1,35.5,22.7,34.3,2020,5,May,5,Tuesday,2,Overcast
2020-05-06 00:00:00,3,0,0,0,68,50,15.9,20.2,34.1,19.6,33.5,2020,5,May,6,Wednesday,2,Overcast
2020-05-07 00:00:00,3,0,0,0,30,22.3,11.8,20.2,36.4,19.6,35.3,2020,5,May,7,Thursday,2,Overcast
2020-05-08 00:00:00,3,0,0,0,319,27,11.2,24.8,38.5,23.7,37.9,2020,5,May,8,Friday,2,Overcast
2020-05-09 00:00:00,3,0,0,0,68,63.4,34.2,25.2,40.2,24.1,38.9,2020,5,May,9,Saturday,2,Overcast
2020-05-10 00:00:00,3,0,0,0,82,62.6,34.5,24.7,39.5,24.8,38.2,2020,5,May,10,Sunday,2,Overcast
2020-05-11 00:00:00,3,0,0,0,86,41.4,22.5,24.7,37.4,24,36.8,2020,5,May,11,Monday,2,Overcast
2020-05-12 00:00:00,3,0,0,0,346,33.5,16.8,25.3,39.1,23.4,35.8,2020,5,May,12,Tuesday,2,Overcast
2020-05-13 00:00:00,3,0,0,0,99,27.4,10.7,26.2,36.5,24.6,34.1,2020,5,May,13,Wednesday,2,Overcast
2020-05-14 00:00:00,53,1.1,1.1,0,4,41.8,22.6,21.5,34.4,21.5,32.1,2020,5,May,14,Thursday,2,Moderate Drizzle
2020-05-15 00:00:00,1,0,0,0,312,34.9,16.7,22.3,36.4,20.7,36.1,2020,5,May,15,Friday,2,Mainly Clear
2020-05-16 00:00:00,2,0,0,0,309,34.6,17.6,23.2,38.9,22.3,37.1,2020,5,May,16,Saturday,2,Partly Cloudy
2020-05-17 00:00:00,3,0,0,0,341,30.2,17.2,22.4,37.8,23.1,38.3,2020,5,May,17,Sunday,2,Overcast
2020-05-18 00:00:00,1,0,0,0,352,35.3,13,21,37.2,22.5,38.2,2020,5,May,18,Monday,2,Mainly Clear
2020-05-19 00:00:00,51,0.1,0.1,0,345,38.5,18.8,21.3,34.9,22.4,34.4,2020,5,May,19,Tuesday,2,Light Drizzle
2020-05-20 00:00:00,0,0,0,0,311,32,16,21.7,37.5,22.2,39,2020,5,May,20,Wednesday,2,Clear Sky
2020-05-21 00:00:00,0,0,0,0,301,37.1,18,23.1,38.4,24.2,41.9,2020,5,May,21,Thursday,2,Clear Sky
2020-05-22 00:00:00,2,0,0,0,72,15.5,9.4,24.7,43.1,25,42.2,2020,5,May,22,Friday,2,Partly Cloudy
2020-05-23 00:00:00,3,0,0,0,86,42.8,19.4,26.1,41.4,26.4,42.8,2020,5,May,23,Saturday,2,Overcast
2020-05-24 00:00:00,1,0,0,0,323,30.2,15,26.3,41.6,26.1,41,2020,5,May,24,Sunday,2,Mainly Clear
2020-05-25 00:00:00,1,0,0,0,315,36.4,17.9,25.8,42.1,26.4,43.3,2020,5,May,25,Monday,2,Mainly Clear
2020-05-26 00:00:00,1,0,0,0,337,32.8,13.3,27.2,43.6,26.6,43.7,2020,5,May,26,Tuesday,2,Mainly Clear
2020-05-27 00:00:00,3,0,0,0,82,60.8,30.9,27.4,44,26.8,43.3,2020,5,May,27,Wednesday,2,Overcast
2020-05-28 00:00:00,51,0.2,0.2,0,93,74.2,38.7,25.9,42.2,27.5,40.5,2020,5,May,28,Thursday,2,Light Drizzle
2020-05-29 00:00:00,63,7.5,7.5,0,112,55.4,29.6,24.3,36.4,22.9,35.5,2020,5,May,29,Friday,2,Moderate Rain
2020-05-30 00:00:00,63,7.7,7.7,0,88,33.8,17.4,25.3,35.7,22.9,31.9,2020,5,May,30,Saturday,2,Moderate Rain
2020-05-31 00:00:00,61,1.9,1.9,0,98,36.4,17.9,24.6,33.3,22.2,30.2,2020,5,May,31,Sunday,2,Slight Rain
2020-06-01 00:00:00,1,0,0,0,73,25.2,12.5,23.9,35,22,31.9,2020,6,June,1,Monday,2,Mainly Clear
2020-06-02 00:00:00,3,0,0,0,359,25.2,10.2,26.3,37.3,23.8,33,2020,6,June,2,Tuesday,2,Overcast
2020-06-03 00:00:00,53,0.8,0.8,0,28,40.7,10.4,26.8,37.4,24.2,34.8,2020,6,June,3,Wednesday,2,Moderate Drizzle
2020-06-04 00:00:00,3,0,0,0,358,28.4,13.2,27.1,38.4,24.8,35.3,2020,6,June,4,Thursday,2,Overcast
2020-06-05 00:00:00,51,0.1,0.1,0,122,29.2,17.1,25.5,38.3,24.8,35.4,2020,6,June,5,Friday,2,Light Drizzle
2020-06-06 00:00:00,53,0.9,0.9,0,74,42.8,22.9,25.6,34.9,23.5,32.9,2020,6,June,6,Saturday,2,Moderate Drizzle
2020-06-07 00:00:00,53,1.1,1.1,0,45,22.7,9.1,26.1,38.7,23.8,35,2020,6,June,7,Sunday,2,Moderate Drizzle
2020-06-08 00:00:00,0,0,0,0,84,24.1,11,28.3,41.1,25.6,37.5,2020,6,June,8,Monday,2,Clear Sky
2020-06-09 00:00:00,51,0.3,0.3,0,74,40,18.4,30.4,42.8,27.4,38.3,2020,6,June,9,Tuesday,2,Light Drizzle
2020-06-10 00:00:00,51,0.3,0.3,0,73,32,12.4,31.3,42.1,27.4,38.3,2020,6,June,10,Wednesday,2,Light Drizzle
2020-06-11 00:00:00,3,0,0,0,73,35.6,16.3,31,42.2,27.6,38.7,2020,6,June,11,Thursday,2,Overcast
2020-06-12 00:00:00,2,0,0,0,51,32,17.5,30.7,43.3,27.7,39.7,2020,6,June,12,Friday,2,Partly Cloudy
2020-06-13 00:00:00,3,0,0,0,25,42.8,21.3,29.2,38.5,27.4,38.2,2020,6,June,13,Saturday,2,Overcast
2020-06-14 00:00:00,1,0,0,0,317,29.9,14.1,30,41.8,27.6,39.9,2020,6,June,14,Sunday,2,Mainly Clear
2020-06-15 00:00:00,1,0,0,0,353,28.1,13.3,27.3,43.2,26.6,41.2,2020,6,June,15,Monday,2,Mainly Clear
2020-06-16 00:00:00,1,0,0,0,107,25.9,13.4,28.3,44.2,27.4,42,2020,6,June,16,Tuesday,2,Mainly Clear
2020-06-17 00:00:00,1,0,0,0,107,27,12.5,30.5,43.9,28.4,42.4,2020,6,June,17,Wednesday,2,Mainly Clear
2020-06-18 00:00:00,1,0,0,0,65,26.6,13.2,31.2,45,29.4,42.6,2020,6,June,18,Thursday,2,Mainly Clear
2020-06-19 00:00:00,3,0,0,0,93,43.2,23.7,34.3,43.7,30.8,41.5,2020,6,June,19,Friday,2,Overcast
2020-06-20 00:00:00,2,0,0,0,92,37.4,18.6,32.4,44.8,29.5,40.3,2020,6,June,20,Saturday,2,Partly Cloudy
2020-06-21 00:00:00,2,0,0,0,113,50.4,25.7,31.9,45.2,30.5,42.1,2020,6,June,21,Sunday,2,Partly Cloudy
2020-06-22 00:00:00,1,0,0,0,126,38.2,20.8,32.4,44.6,29.2,39.9,2020,6,June,22,Monday,2,Mainly Clear
2020-06-23 00:00:00,1,0,0,0,116,34.6,17.7,34.1,44.2,30.2,39.2,2020,6,June,23,Tuesday,2,Mainly Clear
2020-06-24 00:00:00,2,0,0,0,103,31.7,16.5,32.8,41.6,28.6,36,2020,6,June,24,Wednesday,2,Partly Cloudy
2020-06-25 00:00:00,63,5.7,5.7,0,350,25.6,11,32.3,41.3,26.5,34.8,2020,6,June,25,Thursday,2,Moderate Rain
2020-06-26 00:00:00,51,0.5,0.5,0,204,29.2,10.5,32.6,41.6,28,37,2020,6,June,26,Friday,2,Light Drizzle
2020-06-27 00:00:00,51,0.9,0.9,0,58,31.3,13,33.8,45.2,28.7,38.9,2020,6,June,27,Saturday,2,Light Drizzle
2020-06-28 00:00:00,53,0.9,0.9,0,92,49.7,23.4,31.5,45.4,28.1,40,2020,6,June,28,Sunday,2,Moderate Drizzle
2020-06-29 00:00:00,63,9,9,0,80,53.3,18.6,31.1,44.7,27.5,39.1,2020,6,June,29,Monday,2,Moderate Rain
2020-06-30 00:00:00,3,0,0,0,119,26.6,13.5,34.3,43.6,28.9,37.4,2020,6,June,30,Tuesday,2,Overcast
2020-07-01 00:00:00,63,5.2,5.2,0,168,42.1,10.9,35.6,44,29.4,37,2020,7,July,1,Wednesday,3,Moderate Rain
2020-07-02 00:00:00,0,0,0,0,264,27.4,12.9,35.3,45.6,29.8,40.8,2020,7,July,2,Thursday,3,Clear Sky
2020-07-03 00:00:00,2,0,0,0,128,30.2,17.8,35.3,47.5,30.9,43.3,2020,7,July,3,Friday,3,Partly Cloudy
2020-07-04 00:00:00,63,13.3,13.3,0,115,42.1,20.8,31,44.6,26.7,41.2,2020,7,July,4,Saturday,3,Moderate Rain
2020-07-05 00:00:00,63,5,5,0,108,32.8,15,29.4,39.2,25.3,33.7,2020,7,July,5,Sunday,3,Moderate Rain
2020-07-06 00:00:00,3,0,0,0,91,15.8,8.9,31.6,40.9,26.8,35.1,2020,7,July,6,Monday,3,Overcast
2020-07-07 00:00:00,2,0,0,0,123,28.1,13.8,32.5,42,28.3,36.3,2020,7,July,7,Tuesday,3,Partly Cloudy
2020-07-08 00:00:00,51,0.3,0.3,0,106,40.7,21,31.1,36.4,27.1,32.9,2020,7,July,8,Wednesday,3,Light Drizzle
2020-07-09 00:00:00,3,0,0,0,121,23.8,8.9,32.9,42.7,27.1,36.4,2020,7,July,9,Thursday,3,Overcast
2020-07-10 00:00:00,2,0,0,0,208,33.5,18.1,33.8,43.1,29.1,38.7,2020,7,July,10,Friday,3,Partly Cloudy
2020-07-11 00:00:00,63,6.7,6.7,0,136,28.4,16.6,31.6,43.8,26.5,38.3,2020,7,July,11,Saturday,3,Moderate Rain
2020-07-12 00:00:00,61,1.3,1.3,0,135,30.6,16.9,31.2,41.8,26.8,35.1,2020,7,July,12,Sunday,3,Slight Rain
2020-07-13 00:00:00,2,0,0,0,220,19.1,6.4,31,41.6,25.4,35.6,2020,7,July,13,Monday,3,Partly Cloudy
2020-07-14 00:00:00,1,0,0,0,160,22,11.8,32.9,43.8,27.9,37.6,2020,7,July,14,Tuesday,3,Mainly Clear
2020-07-15 00:00:00,53,0.8,0.8,0,117,31.7,17.3,33.5,44.5,28.8,38,2020,7,July,15,Wednesday,3,Moderate Drizzle
2020-07-16 00:00:00,55,1,1,0,91,29.2,14,33.7,42.1,27.9,35.9,2020,7,July,16,Thursday,3,Dense Drizzle
2020-07-17 00:00:00,51,0.3,0.3,0,96,32,14.5,33.8,42.1,28.2,35.7,2020,7,July,17,Friday,3,Light Drizzle
2020-07-18 00:00:00,63,3.8,3.8,0,109,28.1,13.1,34.5,43,28.9,35.9,2020,7,July,18,Saturday,3,Moderate Rain
